nodeId:ID,name,node_type,:LABEL
PGR,PGR,gene,Term
targeted cancer therapy,targeted cancer therapy,pathways,Term
cancer precision medicine,cancer precision medicine,pathways,Term
CELSR1,CELSR1,gene,Term
proinflammatory cytokine production,proinflammatory cytokine production,pathways,Term
activated T cells,activated T cells,unknown,Term
palbociclib/fulvestrant,palbociclib/fulvestrant,unknown,Term
T cell-based immunotherapies,T cell-based immunotherapies,unknown,Term
CDK4/6 inhibitors,CDK4/6 inhibitors,unknown,Term
proliferating cells,proliferating cells,unknown,Term
CD3-PSCA bispecific antibody,CD3-PSCA bispecific antibody,unknown,Term
UniCAR T cells,UniCAR T cells,unknown,Term
TVGH,TVGH,gene,Term
hematopoietic malignancies,hematopoietic malignancies,disease,Term
CD1920,CD1920,gene,Term
tumoricidal factors,tumoricidal factors,pathways,Term
unicar t,unicar t,cell type,Term
car cells,car cells,cell type,Term
MPEG-BPLG,MPEG-BPLG,gene,Term
PEI-RT3,PEI-RT3,gene,Term
durable immune memory,durable immune memory,pathways,Term
Visfatin,Visfatin,unknown,Term
OV-mVisfatin,OV-mVisfatin,unknown,Term
OV,OV,unknown,Term
MBO,MBO,gene,Term
HD-CAR-1,HD-CAR-1,gene,Term
chimeric antigen,chimeric antigen,cell type,Term
activated t lymphocytes,activated t lymphocytes,unknown,Term
mait17 cells,mait17 cells,unknown,Term
lipid uptake,lipid uptake,unknown,Term
lipid storage,lipid storage,unknown,Term
mitochondrial potential,mitochondrial potential,unknown,Term
mait1 cells,mait1 cells,cell type,Term
human cd8 t resident memory cells,human cd8 t resident memory cells,cell type,Term
lung mait17 cells,lung mait17 cells,cell type,Term
mouse mait17 cells,mouse mait17 cells,cell type,Term
mait cell populations,mait cell populations,cell type,Term
HNK1,HNK1,gene,Term
LNK1,LNK1,gene,Term
HIONINE,HIONINE,gene,Term
ERMOVIR,ERMOVIR,gene,Term
HV-6,HV-6,gene,Term
HHV6,HHV6,gene,Term
cytolytic enzymes,cytolytic enzymes,unknown,Term
cytolytic t lymphocytes,cytolytic t lymphocytes,unknown,Term
cytolytic competence,cytolytic competence,unknown,Term
tumor growth control,tumor growth control,unknown,Term
therapeutic dose,therapeutic dose,unknown,Term
ebag9 silencing,ebag9 silencing,unknown,Term
SPHK1,SPHK1,gene,Term
aGVHD,aGVHD,unknown,Term
histone deacetylase inhibition,histone deacetylase inhibition,pathways,Term
tumor-specific immunity,tumor-specific immunity,pathways,Term
hepatic inflammation,hepatic inflammation,pathways,Term
dli,dli,cell type,Term
extracellular matrix proteins,extracellular matrix proteins,pathways,Term
irreversible cirrhosis,irreversible cirrhosis,pathways,Term
tumor target antigen expression,tumor target antigen expression,pathways,Term
SAFB,SAFB,gene,Term
inflammatory resolution,inflammatory resolution,pathways,Term
VCR,VCR,gene,Term
USP39,USP39,unknown,Term
tcr-linked signals,tcr-linked signals,unknown,Term
programmed cell death protein-1,programmed cell death protein-1,pathways,Term
DEPDC1,DEPDC1,gene,Term
CAR-TIL,CAR-TIL,unknown,Term
metastatic cutaneous melanoma,metastatic cutaneous melanoma,pathways,Term
CARher2,CARher2,unknown,Term
PVRIG,PVRIG,unknown,Term
periodontal disease,periodontal disease,pathways,Term
dysbiosis,dysbiosis,unknown,Term
reduced pathological inflammation,reduced pathological inflammation,pathways,Term
Porphyromonas gingivalis,Porphyromonas gingivalis,unknown,Term
UCART19,UCART19,gene,Term
LA,LA,gene,Term
lithium carbonate,lithium carbonate,unknown,Term
GD3,GD3,gene,Term
USP5,USP5,gene,Term
ITACONATE,ITACONATE,gene,Term
ACOD1,ACOD1,gene,Term
naive cd8,naive cd8,cell type,Term
single positive,single positive,cell type,Term
recurrent clonal expansion,recurrent clonal expansion,pathways,Term
protein secreting cells,protein secreting cells,cell type,Term
proteasome-associated autoinflammatory disorders,proteasome-associated autoinflammatory disorders,pathways,Term
DSG1,DSG1,gene,Term
pemphigus,pemphigus,disease,Term
canine car t cells,canine car t cells,cell type,Term
immune checkpoints inhibitory receptors,immune checkpoints inhibitory receptors,unknown,Term
immune regulation,immune regulation,unknown,Term
cancer immunity,cancer immunity,unknown,Term
immune checkpoints inhibitors,immune checkpoints inhibitors,unknown,Term
anti-TGF-β antibody,anti-TGF-β antibody,unknown,Term
TGF-β inhibitors,TGF-β inhibitors,unknown,Term
TGF-β blockers,TGF-β blockers,unknown,Term
CSF-1R-blocking antibody,CSF-1R-blocking antibody,unknown,Term
Siglec-15,Siglec-15,unknown,Term
DFS,DFS,unknown,Term
Mφ-Siglec-15,Mφ-Siglec-15,unknown,Term
RMT7,RMT7,gene,Term
NMT,NMT,gene,Term
GC3027,GC3027,gene,Term
AMUC1,AMUC1,gene,Term
bicistronic,bicistronic,cell type,Term
nkg2d car-,nkg2d car-,cell type,Term
clonal plasma cells,clonal plasma cells,cell type,Term
residual,residual,cell type,Term
anti-cd73,anti-cd73,unknown,Term
newly generated,newly generated,cell type,Term
post-transplant autoimmunity,post-transplant autoimmunity,pathways,Term
thymic medullary epithelial cells,thymic medullary epithelial cells,cell type,Term
collagen synthesis,collagen synthesis,unknown,Term
collagen contraction,collagen contraction,unknown,Term
gingival fibroblasts,gingival fibroblasts,unknown,Term
salivary antimicrobial peptides,salivary antimicrobial peptides,unknown,Term
re-epithelization,re-epithelization,unknown,Term
antifungal,antifungal,unknown,Term
bactericidal,bactericidal,unknown,Term
enamel-protecting,enamel-protecting,unknown,Term
VITB12,VITB12,gene,Term
ATQ,ATQ,gene,Term
ectodermal dystrophy,ectodermal dystrophy,disease,Term
apeced,apeced,disease,Term
autoimmune manifestations,autoimmune manifestations,pathways,Term
anti-CD45RC mAb,anti-CD45RC mAb,unknown,Term
cd45rchi t cells,cd45rchi t cells,cell type,Term
cd45rchi b cells,cd45rchi b cells,cell type,Term
cd45rchi cells,cd45rchi cells,cell type,Term
M2-like tumor-promoting macrophages,M2-like tumor-promoting macrophages,unknown,Term
M1-like anti-tumor states,M1-like anti-tumor states,unknown,Term
antigen presentation by dendritic cells,antigen presentation by dendritic cells,unknown,Term
GARS,GARS,gene,Term
protein synthesis,protein synthesis,pathways,Term
AARS,AARS,gene,Term
CDAN1,CDAN1,gene,Term
UDPG,UDPG,gene,Term
UDPGT,UDPGT,gene,Term
cytidine deaminase,cytidine deaminase,pathways,Term
extracellular udp,extracellular udp,unknown,Term
myalgia,myalgia,disease,Term
irae,irae,disease,Term
rheumatological,rheumatological,disease,Term
arthralgia,arthralgia,disease,Term
myositis,myositis,disease,Term
cardiac,cardiac,disease,Term
gravis,gravis,disease,Term
LU,LU,gene,Term
conditioning regimen,conditioning regimen,unknown,Term
er stress in transplanted cells,er stress in transplanted cells,unknown,Term
multiple immune checkpoints,multiple immune checkpoints,pathways,Term
IHH,IHH,gene,Term
gli3,gli3,unknown,Term
HEDGEHOG INTERACTING PROTEIN,HEDGEHOG INTERACTING PROTEIN,gene,Term
cvd,cvd,disease,Term
convergent inflammation,convergent inflammation,pathways,Term
heart failure,heart failure,disease,Term
Slc7a11,Slc7a11,unknown,Term
intracellular oxidative stress,intracellular oxidative stress,unknown,Term
lipid-peroxide accumulation,lipid-peroxide accumulation,unknown,Term
cystine uptake,cystine uptake,unknown,Term
T cell anti-tumor immunity,T cell anti-tumor immunity,unknown,Term
Gclc,Gclc,unknown,Term
matcs,matcs,cell type,Term
inflammatory atc cells,inflammatory atc cells,cell type,Term
atc cells,atc cells,cell type,Term
indolent differentiated thyroid cancer,indolent differentiated thyroid cancer,pathways,Term
type 2 dendritic cells,type 2 dendritic cells,cell type,Term
dc2s,dc2s,cell type,Term
peripheral blood cells,peripheral blood cells,cell type,Term
clonal attrition,clonal attrition,pathways,Term
MAGEA12,MAGEA12,gene,Term
HCAB,HCAB,gene,Term
prior antibiotic,prior antibiotic,unknown,Term
gut microbiome diversity,gut microbiome diversity,unknown,Term
Lactobacillus gasseri,Lactobacillus gasseri,unknown,Term
p6 phosphorylation site,p6 phosphorylation site,unknown,Term
p4 phosphorylated site,p4 phosphorylated site,unknown,Term
diphospho,diphospho,unknown,Term
peptide binding affinity,peptide binding affinity,unknown,Term
BsAbs,BsAbs,unknown,Term
tumor cell evasion,tumor cell evasion,unknown,Term
CD3 BsAbs,CD3 BsAbs,unknown,Term
target antigen presentation,target antigen presentation,pathways,Term
pluripotency markers,pluripotency markers,unknown,Term
markers of proliferation and cell cycle activity,markers of proliferation and cell cycle activity,unknown,Term
heightened reactive oxygen species production,heightened reactive oxygen species production,pathways,Term
lipid peroxidation byproducts,lipid peroxidation byproducts,pathways,Term
CRP,CRP,gene,Term
PTEFB,PTEFB,gene,Term
CDK9,CDK9,gene,Term
STE20,STE20,gene,Term
CD20CD3,CD20CD3,gene,Term
CPG-OLIGODEOXYNUCLEOTIDES,CPG-OLIGODEOXYNUCLEOTIDES,gene,Term
CPG-ODN,CPG-ODN,gene,Term
CG-ODN,CG-ODN,gene,Term
GO-Y022,GO-Y022,unknown,Term
tumor-induced immune suppression,tumor-induced immune suppression,pathways,Term
HIF-1α,HIF-1α,unknown,Term
HIF-1αΔNφ,HIF-1αΔNφ,unknown,Term
activated natural killer cells,activated natural killer cells,unknown,Term
activated CD8+ cytotoxic T cells,activated CD8+ cytotoxic T cells,unknown,Term
reactive oxygen species production,reactive oxygen species production,unknown,Term
granulocyte-colonystimulatingfactor,granulocyte-colonystimulatingfactor,unknown,Term
CSF3,CSF3,gene,Term
EC2319,EC2319,unknown,Term
FOLR1,FOLR1,gene,Term
myeloid lineage,myeloid lineage,cell type,Term
sustained protein translation,sustained protein translation,pathways,Term
translation attenuation,translation attenuation,pathways,Term
robust immune responses,robust immune responses,pathways,Term
cDC1 vaccines,cDC1 vaccines,unknown,Term
direct antigen presentation,direct antigen presentation,pathways,Term
missing-self responses,missing-self responses,pathways,Term
LRSAM1,LRSAM1,gene,Term
ERC,ERC,gene,Term
SA4-1BBL,SA4-1BBL,gene,Term
4-1BB receptor,4-1BB receptor,unknown,Term
JAM2,JAM2,gene,Term
TLR1,TLR1,gene,Term
tumor γδt cells,tumor γδt cells,cell type,Term
LDLR,LDLR,gene,Term
immune effector cell activation,immune effector cell activation,pathways,Term
immune bias,immune bias,pathways,Term
myelogenous,myelogenous,disease,Term
diffuse,diffuse,disease,Term
ROR1,ROR1,gene,Term
BZIPFACTOR,BZIPFACTOR,gene,Term
TLR7/8,TLR7/8,gene,Term
specific ligand-receptor,specific ligand-receptor,pathways,Term
glaucoma,glaucoma,disease,Term
retinal ganglion cells,retinal ganglion cells,cell type,Term
optic nerve axons,optic nerve axons,cell type,Term
amivantamab,amivantamab,unknown,Term
cMet,cMet,unknown,Term
leptomeningeal disease,leptomeningeal disease,disease,Term
neurologic dysfunction,neurologic dysfunction,pathways,Term
immune-associated disease,immune-associated disease,disease,Term
immune-associated disease variants,immune-associated disease variants,pathways,Term
immune-associated disease genes,immune-associated disease genes,pathways,Term
critical immune factors,critical immune factors,pathways,Term
immune cell aggregation,immune cell aggregation,unknown,Term
memory cd4 t cells,memory cd4 t cells,cell type,Term
conventional memory counterparts,conventional memory counterparts,cell type,Term
LAMA,LAMA,gene,Term
CD4+ T cell responses,CD4+ T cell responses,unknown,Term
AMLI,AMLI,gene,Term
AMPI,AMPI,gene,Term
QS-21,QS-21,gene,Term
HK,HK,gene,Term
PFKM,PFKM,gene,Term
primary car,primary car,cell type,Term
AS101,AS101,gene,Term
SAS,SAS,gene,Term
age-related inflammation,age-related inflammation,pathways,Term
juvenile idiopathic arthritis,juvenile idiopathic arthritis,disease,Term
naive tregs,naive tregs,cell type,Term
immunoregulatory populations,immunoregulatory populations,cell type,Term
heterogeneous cytolytic effector cells,heterogeneous cytolytic effector cells,cell type,Term
TCYT,TCYT,gene,Term
CD8RE,CD8RE,gene,Term
PANK,PANK,gene,Term
transgenic adoptive cell therapy,transgenic adoptive cell therapy,pathways,Term
primary human car,primary human car,cell type,Term
hinge truncation,hinge truncation,unknown,Term
egfr-sdCAR-Jurkat cell binding,egfr-sdCAR-Jurkat cell binding,unknown,Term
egfr-sdCAR,egfr-sdCAR,unknown,Term
AML-EVs,AML-EVs,unknown,Term
NK cell lysis,NK cell lysis,unknown,Term
stromal leukemic niche,stromal leukemic niche,cell type,Term
leukemia-related pathways,leukemia-related pathways,pathways,Term
leukemia immune escape,leukemia immune escape,pathways,Term
differentiated t cells,differentiated t cells,cell type,Term
synaptic interface formation,synaptic interface formation,pathways,Term
anomalous effector t cells,anomalous effector t cells,cell type,Term
persistent low-grade inflammation,persistent low-grade inflammation,pathways,Term
non-viral methods,non-viral methods,pathways,Term
viral-based methods,viral-based methods,pathways,Term
immunoregulatory interferon-stimulated genes,immunoregulatory interferon-stimulated genes,pathways,Term
PKC,PKC,gene,Term
GSK445A,GSK445A,gene,Term
cell-associated viral transcripts,cell-associated viral transcripts,pathways,Term
PRKCA,PRKCA,gene,Term
life-altering excision surgery,life-altering excision surgery,pathways,Term
rectal cancer patients,rectal cancer patients,pathways,Term
glutamate,glutamate,unknown,Term
gut t cells,gut t cells,cell type,Term
glutamate cysteine ligase,glutamate cysteine ligase,pathways,Term
GNB4,GNB4,gene,Term
FCHO2,FCHO2,gene,Term
pyroptosis levels,pyroptosis levels,pathways,Term
relapsed/refractory neuroblastoma,relapsed/refractory neuroblastoma,pathways,Term
long-term disease control,long-term disease control,pathways,Term
long-term survivors,long-term survivors,pathways,Term
long-term outcomes,long-term outcomes,pathways,Term
fusion proteins,fusion proteins,pathways,Term
C20,C20,gene,Term
MKNK,MKNK,gene,Term
immunosuppressive tams,immunosuppressive tams,cell type,Term
central effector cells,central effector cells,cell type,Term
neutrophil population,neutrophil population,cell type,Term
CLEC5A,CLEC5A,gene,Term
YK1,YK1,gene,Term
complications,complications,disease,Term
paediatric,paediatric,disease,Term
C3AR1,C3AR1,gene,Term
hcc malignant cells,hcc malignant cells,cell type,Term
hp,hp,unknown,Term
th1-type responses,th1-type responses,unknown,Term
th1 cell-associated marker genes,th1 cell-associated marker genes,unknown,Term
th2 cell infiltration,th2 cell infiltration,unknown,Term
th1 cell infiltration,th1 cell infiltration,unknown,Term
FATP1,FATP1,gene,Term
bone marrow samples,bone marrow samples,cell type,Term
natural products,natural products,unknown,Term
RT,RT,unknown,Term
tumor-infiltrating lymphocyte therapies,tumor-infiltrating lymphocyte therapies,pathways,Term
tumor lysate-loaded dendritic cell vaccines,tumor lysate-loaded dendritic cell vaccines,pathways,Term
Herceptin,Herceptin,unknown,Term
Her-2,Her-2,unknown,Term
PVR2,PVR2,gene,Term
CD8+ T,CD8+ T,unknown,Term
CIK,CIK,gene,Term
M1 macrophage polarization,M1 macrophage polarization,unknown,Term
vascular normalization,vascular normalization,unknown,Term
soluble BCMA,soluble BCMA,unknown,Term
NAPSA,NAPSA,gene,Term
CS1,CS1,gene,Term
FCGR1,FCGR1,gene,Term
treg suppression,treg suppression,unknown,Term
TCR-CDR3,TCR-CDR3,gene,Term
TRBV3-1,TRBV3-1,gene,Term
VΓ9,VΓ9,gene,Term
active tuberculosis,active tuberculosis,pathways,Term
miR-124,miR-124,unknown,Term
tumor cell lactic acid synthesis,tumor cell lactic acid synthesis,pathways,Term
cd147-CAR T cells,cd147-CAR T cells,unknown,Term
cd62l+/CCR7+ memory T cells,cd62l+/CCR7+ memory T cells,unknown,Term
immune modulatory mechanisms,immune modulatory mechanisms,pathways,Term
SIGLEC5,SIGLEC5,gene,Term
GBS,GBS,gene,Term
GLIP,GLIP,gene,Term
tertiary lymphoid structures,tertiary lymphoid structures,cell type,Term
car-cancer,car-cancer,disease,Term
non-muscle-invasive bladder cancer,non-muscle-invasive bladder cancer,disease,Term
clinical remission,clinical remission,pathways,Term
B46,B46,gene,Term
protease-activated receptor,protease-activated receptor,pathways,Term
LUBAC,LUBAC,gene,Term
ARNTL,ARNTL,gene,Term
circadian rhythm disruption,circadian rhythm disruption,unknown,Term
VIP,VIP,gene,Term
protein arginine methyltransferase 5,protein arginine methyltransferase 5,unknown,Term
organ-selective metastasis,organ-selective metastasis,pathways,Term
chemo,chemo,cell type,Term
immunotolerant myeloid populations,immunotolerant myeloid populations,cell type,Term
intratumor microbiota,intratumor microbiota,pathways,Term
LGG@Ga-poly,LGG@Ga-poly,unknown,Term
lesions,lesions,disease,Term
inflammatory disorders,inflammatory disorders,disease,Term
neoplasm,neoplasm,disease,Term
spms,spms,cell type,Term
genetic disease,genetic disease,disease,Term
t cell pools,t cell pools,cell type,Term
LP-76,LP-76,gene,Term
KHK,KHK,gene,Term
sra,sra,unknown,Term
native anti-tumour immune responses,native anti-tumour immune responses,pathways,Term
GGTA1,GGTA1,gene,Term
CMAH,CMAH,gene,Term
b4galnt2,b4galnt2,unknown,Term
pmcs,pmcs,cell type,Term
freeze-thaw treatment on PM,freeze-thaw treatment on PM,unknown,Term
gene editing in porcine meniscal cells,gene editing in porcine meniscal cells,unknown,Term
human T-cell activation,human T-cell activation,unknown,Term
GGTA1/CMAH/B4GALNT2 knockout (KO) pigs,GGTA1/CMAH/B4GALNT2 knockout (KO) pigs,unknown,Term
SLFT1,SLFT1,gene,Term
GRZB,GRZB,gene,Term
FAT5,FAT5,gene,Term
iCAR,iCAR,unknown,Term
αCD19-iCAR,αCD19-iCAR,unknown,Term
TBSA,TBSA,gene,Term
CD20BBS,CD20BBS,gene,Term
improved eradication,improved eradication,pathways,Term
perivascular t cells,perivascular t cells,cell type,Term
rgbm,rgbm,cell type,Term
antigen presentation complexes,antigen presentation complexes,unknown,Term
PU.1,PU.1,gene,Term
cdc1 cells,cdc1 cells,cell type,Term
mhc-i,mhc-i,unknown,Term
higher antitumor activity,higher antitumor activity,pathways,Term
selective amino acid substitutions,selective amino acid substitutions,pathways,Term
IL22BP,IL22BP,gene,Term
de novo immune-related adverse events,de novo immune-related adverse events,unknown,Term
flare of pre-exiting autoimmune disorders,flare of pre-exiting autoimmune disorders,unknown,Term
PsO/PsA flare,PsO/PsA flare,unknown,Term
interleukin(IL)-17/IL-23 axis,interleukin(IL)-17/IL-23 axis,unknown,Term
PsO/PsA,PsO/PsA,unknown,Term
hematotoxicity,hematotoxicity,disease,Term
severe therapy-associated toxicities,severe therapy-associated toxicities,pathways,Term
cancer antigens,cancer antigens,unknown,Term
CD169-expressing APC,CD169-expressing APC,unknown,Term
GM3 liposomes,GM3 liposomes,unknown,Term
CD169-expressing cells,CD169-expressing cells,unknown,Term
human and mouse dendritic cells,human and mouse dendritic cells,unknown,Term
TLR4 ligands,TLR4 ligands,unknown,Term
TLR7/8 ligands,TLR7/8 ligands,unknown,Term
inflammasome stimuli,inflammasome stimuli,unknown,Term
PGPC,PGPC,unknown,Term
CD169,CD169,unknown,Term
MK2C-FOS,MK2C-FOS,gene,Term
immune desert subtypes,immune desert subtypes,pathways,Term
NMU,NMU,gene,Term
appropriate immune responses,appropriate immune responses,pathways,Term
homeostatic γ-chain cytokines,homeostatic γ-chain cytokines,pathways,Term
tumor vascular abnormalities,tumor vascular abnormalities,pathways,Term
vessel-targeting drugs,vessel-targeting drugs,pathways,Term
NKp44,NKp44,unknown,Term
Th1 cytokines,Th1 cytokines,unknown,Term
KIR+NKG2A- NK cells,KIR+NKG2A- NK cells,unknown,Term
schwann cells,schwann cells,cell type,Term
ALK4/5/7,ALK4/5/7,gene,Term
schwann cell,schwann cell,cell type,Term
intratumoral neurodegeneration,intratumoral neurodegeneration,pathways,Term
CD3/CD28,CD3/CD28,gene,Term
respiratory syncytial virus,respiratory syncytial virus,disease,Term
tissue resident memory t cells,tissue resident memory t cells,cell type,Term
TRIF,TRIF,gene,Term
innate immune response determinants,innate immune response determinants,pathways,Term
host-microbial interactions,host-microbial interactions,pathways,Term
transitional b cells,transitional b cells,cell type,Term
EDARADD,EDARADD,gene,Term
PKD3,PKD3,gene,Term
primary t lymphocytes,primary t lymphocytes,cell type,Term
CA199,CA199,gene,Term
CA242,CA242,gene,Term
DCFR,DCFR,gene,Term
activated effector cd8 t cells,activated effector cd8 t cells,cell type,Term
effective tumor eradication,effective tumor eradication,pathways,Term
BMLF1,BMLF1,gene,Term
naive t cell sort,naive t cell sort,cell type,Term
TFAP4,TFAP4,gene,Term
EXT1,EXT1,gene,Term
heparan sulfate backbone synthesis,heparan sulfate backbone synthesis,pathways,Term
EXT2,EXT2,gene,Term
bone marrow myeloid progenitors,bone marrow myeloid progenitors,cell type,Term
FLT3-ITD,FLT3-ITD,unknown,Term
JAK1/TYK2,JAK1/TYK2,gene,Term
graft failure,graft failure,unknown,Term
conditioning,conditioning,unknown,Term
viral specific,viral specific,cell type,Term
extracellular magnesium,extracellular magnesium,unknown,Term
MAG,MAG,gene,Term
BINTRAFA,BINTRAFA,gene,Term
immune-boosting adjuvants,immune-boosting adjuvants,pathways,Term
hematopoietic lineage,hematopoietic lineage,cell type,Term
ID2,ID2,gene,Term
RGN,RGN,gene,Term
latently infected t cells,latently infected t cells,cell type,Term
igg,igg,unknown,Term
iga,iga,unknown,Term
cd8 effector memory cd127low t cells,cd8 effector memory cd127low t cells,cell type,Term
classical monocytes,classical monocytes,cell type,Term
naive cd21+ and igm+d+ memory b cells,naive cd21+ and igm+d+ memory b cells,unknown,Term
VID-19,VID-19,gene,Term
cd127low,cd127low,unknown,Term
tumor and treatment-related immunosuppression,tumor and treatment-related immunosuppression,unknown,Term
sa-co-2 vaccine effectiveness,sa-co-2 vaccine effectiveness,unknown,Term
vid-19 vaccine effectiveness,vid-19 vaccine effectiveness,unknown,Term
follicular,follicular,cell type,Term
immune-related gene expression,immune-related gene expression,pathways,Term
low dose single-agent doxorubicin,low dose single-agent doxorubicin,pathways,Term
C1QB,C1QB,gene,Term
HSP47,HSP47,gene,Term
microglial polarization,microglial polarization,pathways,Term
blood t cell,blood t cell,cell type,Term
precursor regulatory t cells,precursor regulatory t cells,cell type,Term
immune dysregulation status,immune dysregulation status,pathways,Term
WNT5A,WNT5A,gene,Term
FOXY5,FOXY5,gene,Term
γδ subsets,γδ subsets,cell type,Term
greater tumor infiltration,greater tumor infiltration,pathways,Term
positive prognosis,positive prognosis,pathways,Term
human colorectal,human colorectal,cell type,Term
EFS,EFS,gene,Term
DGCR14,DGCR14,gene,Term
GF21,GF21,gene,Term
csGRP78 CAR-T cells,csGRP78 CAR-T cells,unknown,Term
cancer stemlike cells,cancer stemlike cells,unknown,Term
lusvertikimab,lusvertikimab,unknown,Term
ITPRIPL1,ITPRIPL1,gene,Term
CD3L1,CD3L1,gene,Term
IL15T,IL15T,gene,Term
superior tumor reduction,superior tumor reduction,pathways,Term
inadequate infiltration,inadequate infiltration,pathways,Term
sialylated glycans,sialylated glycans,unknown,Term
Siglec receptors,Siglec receptors,unknown,Term
Siglec-E,Siglec-E,unknown,Term
EBNA2,EBNA2,gene,Term
EBNA3,EBNA3,gene,Term
immune effector cell associated neurotoxicity syndrome,immune effector cell associated neurotoxicity syndrome,pathways,Term
testis,testis,disease,Term
seminoma,seminoma,disease,Term
mixed germ cell tumors,mixed germ cell tumors,pathways,Term
embryonal carcinoma,embryonal carcinoma,pathways,Term
surgical trauma,surgical trauma,unknown,Term
blood samples,blood samples,cell type,Term
inhibitory immune checkpoint receptors,inhibitory immune checkpoint receptors,pathways,Term
T cell reinvigoration,T cell reinvigoration,unknown,Term
αβ t cell,αβ t cell,cell type,Term
pre,pre,cell type,Term
tcr activation,tcr activation,unknown,Term
CRSIGNALOSOME,CRSIGNALOSOME,gene,Term
massive tumor cell death,massive tumor cell death,pathways,Term
PHD1,PHD1,gene,Term
PHDS,PHDS,gene,Term
ASPH,ASPH,gene,Term
TAK875,TAK875,gene,Term
breast cancer pathogenesis,breast cancer pathogenesis,pathways,Term
molecular-targeted therapy,molecular-targeted therapy,pathways,Term
cardiac diseases,cardiac diseases,disease,Term
low BAP1 expression,low BAP1 expression,unknown,Term
interaction between tumor cells and CD8+ T cells,interaction between tumor cells and CD8+ T cells,unknown,Term
precancerous cells,precancerous cells,cell type,Term
ASCC1,ASCC1,gene,Term
CF4,CF4,gene,Term
"AIM IS A GENE, AND ITS OFFICIAL HGNC SYMBOL IS ABLIM1.","AIM IS A GENE, AND ITS OFFICIAL HGNC SYMBOL IS ABLIM1.",gene,Term
SPECC1,SPECC1,gene,Term
CRAF,CRAF,gene,Term
DFMO,DFMO,gene,Term
cancer burden,cancer burden,pathways,Term
Lck,Lck,unknown,Term
hcs,hcs,cell type,Term
nucleated cells,nucleated cells,cell type,Term
H2,H2,gene,Term
CD229,CD229,gene,Term
SLAM,SLAM,gene,Term
cd229 car t cells,cd229 car t cells,cell type,Term
healthy lymphocytes,healthy lymphocytes,cell type,Term
parental cd229 car t cells,parental cd229 car t cells,cell type,Term
variant car t cells,variant car t cells,cell type,Term
mutated complementarity-determining regions,mutated complementarity-determining regions,pathways,Term
hematopoietic stem cell transplant,hematopoietic stem cell transplant,pathways,Term
thymic involution,thymic involution,pathways,Term
responsive hot tumors,responsive hot tumors,pathways,Term
immunogenic cell types,immunogenic cell types,cell type,Term
pole,pole,cell type,Term
cancer cell 'state' protein marker expression,cancer cell 'state' protein marker expression,pathways,Term
cancer cell hallmarks,cancer cell hallmarks,pathways,Term
T-cells recruitment,T-cells recruitment,unknown,Term
glioblastoma multiforme,glioblastoma multiforme,pathways,Term
aPD-L1,aPD-L1,unknown,Term
CPI therapeutic efficacy,CPI therapeutic efficacy,unknown,Term
AMH,AMH,gene,Term
OPRK1,OPRK1,gene,Term
amino acid,amino acid,unknown,Term
tumor targeted antibodies,tumor targeted antibodies,pathways,Term
BTG1,BTG1,gene,Term
btg2,btg2,unknown,Term
transcription,transcription,unknown,Term
post-transcriptional,post-transcriptional,unknown,Term
translation,translation,unknown,Term
malignant progression,malignant progression,unknown,Term
quiescence,quiescence,unknown,Term
naïve T cells,naïve T cells,unknown,Term
memory T cells,memory T cells,unknown,Term
diverse lymphoma types,diverse lymphoma types,pathways,Term
MIR34A,MIR34A,gene,Term
il-4,il-4,unknown,Term
THTR1,THTR1,gene,Term
il-4+ ILC2s,il-4+ ILC2s,unknown,Term
tuft cells,tuft cells,cell type,Term
HLA-DRA,HLA-DRA,gene,Term
LH05,LH05,gene,Term
EPSR1,EPSR1,gene,Term
metabolically enhanced oncolytic platforms,metabolically enhanced oncolytic platforms,pathways,Term
SMEP,SMEP,unknown,Term
T cells subsets,T cells subsets,unknown,Term
TP5,TP5,gene,Term
SMEP+TP5,SMEP+TP5,unknown,Term
immune-checkpoint proteins,immune-checkpoint proteins,pathways,Term
crisc,crisc,unknown,Term
knockout,knockout,cell type,Term
pathogen-infected cells,pathogen-infected cells,pathways,Term
ZNF683,ZNF683,gene,Term
CF7,CF7,gene,Term
MO2,MO2,gene,Term
immunoregulatory t cells,immunoregulatory t cells,cell type,Term
anti-tumor CD4,anti-tumor CD4,unknown,Term
residual tumor cells,residual tumor cells,pathways,Term
situ anti-tumor vaccination,situ anti-tumor vaccination,pathways,Term
therapeutic application,therapeutic application,pathways,Term
successful induction,successful induction,pathways,Term
MEL,MEL,gene,Term
M2,M2,gene,Term
UVB,UVB,unknown,Term
ROQUIN,ROQUIN,gene,Term
cell-cycle progression,cell-cycle progression,pathways,Term
VPS9D1,VPS9D1,gene,Term
GFBR1,GFBR1,gene,Term
SMAD1,SMAD1,gene,Term
prolonged cancer remission,prolonged cancer remission,pathways,Term
mupadolimab,mupadolimab,unknown,Term
hemangiosarcoma,hemangiosarcoma,disease,Term
mouse,mouse,cell type,Term
ISOS-1,ISOS-1,unknown,Term
cytotoxic adaptive immune responses,cytotoxic adaptive immune responses,pathways,Term
MSK1,MSK1,gene,Term
VX745,VX745,gene,Term
hypersensitivity reactions,hypersensitivity reactions,unknown,Term
anti-asparaginase antibodies,anti-asparaginase antibodies,unknown,Term
clinical effectiveness,clinical effectiveness,unknown,Term
