nodeId:ID,name,node_type,:LABEL
natural killer cell-derived exosomes,natural killer cell-derived exosomes,unknown,Term
cancer therapy,cancer therapy,unknown,Term
excessive complement activation,excessive complement activation,pathways,Term
adaptive immune functions,adaptive immune functions,pathways,Term
apoptotic cells,apoptotic cells,cell type,Term
natural antibodies,natural antibodies,unknown,Term
bacterial populations,bacterial populations,pathways,Term
complement cascade,complement cascade,unknown,Term
B-1 B cell,B-1 B cell,unknown,Term
complement regulatory proteins,complement regulatory proteins,unknown,Term
XCL1,XCL1,gene,Term
CILOLEUCEL,CILOLEUCEL,gene,Term
ISAGENLECLEUCEL,ISAGENLECLEUCEL,gene,Term
ISCGT,ISCGT,gene,Term
TYRO3,TYRO3,gene,Term
AXL,AXL,gene,Term
MERTK,MERTK,gene,Term
TAM-R,TAM-R,gene,Term
thymocyte function,thymocyte function,pathways,Term
splenocytes,splenocytes,cell type,Term
splenocyte,splenocyte,cell type,Term
thymocyte,thymocyte,cell type,Term
NUSERTIB,NUSERTIB,gene,Term
AURKA,AURKA,gene,Term
danusertib,danusertib,unknown,Term
MMP2,MMP2,gene,Term
FTH1,FTH1,gene,Term
SFLC,SFLC,gene,Term
TRIM28,TRIM28,unknown,Term
pluripotent stem cells,pluripotent stem cells,cell type,Term
cancer stem cell,cancer stem cell,pathways,Term
cell differentiation,cell differentiation,pathways,Term
NR1H3,NR1H3,gene,Term
LXRS,LXRS,gene,Term
hepatitis,hepatitis,disease,Term
"Pairs with 'Activate' or 'Inhibit' relationship:
(nivolumab","Pairs with 'Activate' or 'Inhibit' relationship:
(nivolumab",unknown,Term
LCP1,LCP1,gene,Term
RIG-I,RIG-I,unknown,Term
ppp-RNA,ppp-RNA,unknown,Term
acquired drug resistance,acquired drug resistance,unknown,Term
relapse,relapse,unknown,Term
viral lymphocyte populations,viral lymphocyte populations,cell type,Term
abnormal clonal plasma cells,abnormal clonal plasma cells,cell type,Term
periodontitis,periodontitis,disease,Term
non-alcoholic steatohepatitis,non-alcoholic steatohepatitis,pathways,Term
auto-aggressive T cells,auto-aggressive T cells,unknown,Term
MM,MM,gene,Term
transgenic plasma cells,transgenic plasma cells,cell type,Term
mouse gc b cells,mouse gc b cells,cell type,Term
SRGN,SRGN,gene,Term
plasmablast-associated flares,plasmablast-associated flares,pathways,Term
baseline immune variations,baseline immune variations,pathways,Term
EL,EL,gene,Term
antigen-specific stimuli,antigen-specific stimuli,pathways,Term
IL16,IL16,gene,Term
human papillomavirus,human papillomavirus,pathways,Term
immune cell subsets,immune cell subsets,cell type,Term
higher mutation load,higher mutation load,pathways,Term
neuritin,neuritin,unknown,Term
bcl6,bcl6,unknown,Term
translocation breakpoints,translocation breakpoints,pathways,Term
20-600 bp fragile zones,20-600 bp fragile zones,unknown,Term
DNA double-strand breaks,DNA double-strand breaks,unknown,Term
deamination,deamination,unknown,Term
nascent RNA tails,nascent RNA tails,unknown,Term
ssDNA state,ssDNA state,unknown,Term
direct DNA sequence repeats,direct DNA sequence repeats,unknown,Term
high C-string density,high C-string density,unknown,Term
transcription,transcription,unknown,Term
AID deamination,AID deamination,unknown,Term
SNORD,SNORD,gene,Term
SNORD123,SNORD123,gene,Term
NORD1A,NORD1A,gene,Term
CPGB,CPGB,gene,Term
tlss,tlss,cell type,Term
extra-follicular reaction,extra-follicular reaction,pathways,Term
CD226,CD226,gene,Term
severe autoimmune pathology,severe autoimmune pathology,pathways,Term
MOES,MOES,gene,Term
TOMM40,TOMM40,unknown,Term
Haymaker,Haymaker,unknown,Term
HYMKR,HYMKR,unknown,Term
Natural killer lymphocytes,Natural killer lymphocytes,unknown,Term
aberrant cells,aberrant cells,cell type,Term
Activated NK cells,Activated NK cells,unknown,Term
Unstimulated NK cells,Unstimulated NK cells,unknown,Term
GGT5,GGT5,gene,Term
tumour-associated antigens,tumour-associated antigens,unknown,Term
hemangioendotheliomas,hemangioendotheliomas,disease,Term
vascular,vascular,disease,Term
hemangiomas,hemangiomas,disease,Term
benign,benign,disease,Term
th,th,cell type,Term
AMM2,AMM2,gene,Term
AIM2,AIM2,gene,Term
aim2 deficiency,aim2 deficiency,disease,Term
gastric CD8+ T cell frequency,gastric CD8+ T cell frequency,unknown,Term
CXCL16,CXCL16,gene,Term
S1PR1,S1PR1,gene,Term
prostate tumors,prostate tumors,cell type,Term
ADU-S100,ADU-S100,gene,Term
H3K79MT,H3K79MT,gene,Term
DOT1L,DOT1L,gene,Term
PCGF2,PCGF2,gene,Term
normal humoral immune responses,normal humoral immune responses,pathways,Term
basophils,basophils,cell type,Term
trogocytosis,trogocytosis,unknown,Term
APX005M,APX005M,gene,Term
allogeneic hematopoietic cell transplant,allogeneic hematopoietic cell transplant,pathways,Term
immunological diseases,immunological diseases,disease,Term
veno-occlusive disease,veno-occlusive disease,disease,Term
mycobacterium tuberculosis,mycobacterium tuberculosis,disease,Term
SPS,SPS,gene,Term
immune cell identity,immune cell identity,pathways,Term
depression,depression,unknown,Term
stress,stress,disease,Term
coping self-efficacy,coping self-efficacy,unknown,Term
immunity,immunity,unknown,Term
DHEA levels,DHEA levels,unknown,Term
mononuclear cells,mononuclear cells,cell type,Term
ANT,ANT,gene,Term
tumour immune infiltrate,tumour immune infiltrate,pathways,Term
FASD,FASD,gene,Term
"Here is the output based on the abstract and the provided biomedical term pairs:

(cancer","Here is the output based on the abstract and the provided biomedical term pairs:

(cancer",unknown,Term
cardiovascular,cardiovascular,disease,Term
D15,D15,gene,Term
disease remission,disease remission,pathways,Term
axonal degeneration,axonal degeneration,pathways,Term
PICALM,PICALM,gene,Term
MLLT10,MLLT10,gene,Term
ZEB2,ZEB2,gene,Term
nervous disorders,nervous disorders,disease,Term
atrazine,atrazine,unknown,Term
organophophorus compounds,organophophorus compounds,unknown,Term
carbamates,carbamates,unknown,Term
pyrethroids,pyrethroids,unknown,Term
endoplasmic reticulum stress,endoplasmic reticulum stress,unknown,Term
cell cycle arrest,cell cycle arrest,pathways,Term
receptor binding domain recognition,receptor binding domain recognition,pathways,Term
TR,TR,gene,Term
tcr,tcr,unknown,Term
tcr-mediated t cell proliferation,tcr-mediated t cell proliferation,unknown,Term
t cell response,t cell response,unknown,Term
b cell response,b cell response,unknown,Term
b cell response to t-cell-dependent antigens,b cell response to t-cell-dependent antigens,unknown,Term
t cell-dependent immune response,t cell-dependent immune response,unknown,Term
epithelial-stromal cell interactions,epithelial-stromal cell interactions,pathways,Term
intestinal regeneration,intestinal regeneration,pathways,Term
MIR138,MIR138,gene,Term
human skin cancers,human skin cancers,pathways,Term
IL-15,IL-15,unknown,Term
ALT-803,ALT-803,unknown,Term
anti-viral immunity,anti-viral immunity,pathways,Term
GRNA,GRNA,gene,Term
mammalian cells,mammalian cells,cell type,Term
eukaryotes,eukaryotes,cell type,Term
novel antibody-based therapeutics,novel antibody-based therapeutics,pathways,Term
cerebral cavernous malformation,cerebral cavernous malformation,disease,Term
NMMHCIIA,NMMHCIIA,gene,Term
VIM,VIM,gene,Term
TUBB,TUBB,gene,Term
CREL,CREL,gene,Term
early proliferation,early proliferation,pathways,Term
faster activation,faster activation,pathways,Term
incoherent feedforward regulation,incoherent feedforward regulation,pathways,Term
affinity-dependent signals,affinity-dependent signals,pathways,Term
population expansion,population expansion,pathways,Term
tumor cell homing,tumor cell homing,pathways,Term
neoplastic disease,neoplastic disease,pathways,Term
LC13A4,LC13A4,gene,Term
SULF1,SULF1,gene,Term
dn b cells,dn b cells,cell type,Term
immune activation markers,immune activation markers,pathways,Term
increased secretion,increased secretion,pathways,Term
immuno-therapeutic drugs,immuno-therapeutic drugs,pathways,Term
CREBB,CREBB,gene,Term
fl cancer precursor cells,fl cancer precursor cells,cell type,Term
KAT,KAT,gene,Term
CREBBP,CREBBP,gene,Term
neurologic,neurologic,disease,Term
pemphigoid,pemphigoid,disease,Term
BP180,BP180,gene,Term
BP230,BP230,gene,Term
elevated somatic hypermutation rates,elevated somatic hypermutation rates,pathways,Term
antibody repertoire signatures,antibody repertoire signatures,pathways,Term
high clonal polarization,high clonal polarization,pathways,Term
EPO,EPO,gene,Term
VΑ,VΑ,gene,Term
JAG1,JAG1,gene,Term
CDDP,CDDP,gene,Term
antiviral cytokines production,antiviral cytokines production,pathways,Term
neoplasia,neoplasia,disease,Term
thymic progenitors,thymic progenitors,cell type,Term
zebrafish immune cell development,zebrafish immune cell development,pathways,Term
hIgG1-G396R,hIgG1-G396R,unknown,Term
mIgG2c-G400R,mIgG2c-G400R,unknown,Term
IgG1+ plasma cells,IgG1+ plasma cells,unknown,Term
CD103+ DCs,CD103+ DCs,unknown,Term
TAA-specific plasma cell differentiation,TAA-specific plasma cell differentiation,unknown,Term
TAA-specific IgG2c antibodies,TAA-specific IgG2c antibodies,unknown,Term
antibody-dependent tumor cell phagocytosis,antibody-dependent tumor cell phagocytosis,unknown,Term
TAA presentation to effector CD8+ T cells,TAA presentation to effector CD8+ T cells,unknown,Term
TAA-specific class-switched memory B cells,TAA-specific class-switched memory B cells,unknown,Term
IgG1,IgG1,unknown,Term
co-receptor function,co-receptor function,pathways,Term
SLC16A1,SLC16A1,gene,Term
IgG antibody responses,IgG antibody responses,unknown,Term
IBI379,IBI379,gene,Term
circulating tumor cells,circulating tumor cells,cell type,Term
"Here is the output based on the abstract and the provided biomedical term pairs:

(envelope","Here is the output based on the abstract and the provided biomedical term pairs:

(envelope",unknown,Term
nivolumab/TIM-3,nivolumab/TIM-3,unknown,Term
blocking galectin-9,blocking galectin-9,unknown,Term
proinflammatory atypical b cells,proinflammatory atypical b cells,cell type,Term
Mtb phagocytosis,Mtb phagocytosis,unknown,Term
b10 cells,b10 cells,cell type,Term
immune dynamics,immune dynamics,pathways,Term
advanced melanoma,advanced melanoma,pathways,Term
SLC4A1,SLC4A1,gene,Term
organic anion transport,organic anion transport,unknown,Term
trypanosomosis,trypanosomosis,disease,Term
MOMO1,MOMO1,gene,Term
FLN4,FLN4,gene,Term
CXCL3,CXCL3,gene,Term
agr1,agr1,unknown,Term
hncs,hncs,cell type,Term
hnc,hnc,cell type,Term
gastric cancer immunology,gastric cancer immunology,pathways,Term
sleep disorders,sleep disorders,disease,Term
neurodegeneration,neurodegeneration,unknown,Term
neuroinflammation,neuroinflammation,unknown,Term
short-term sleep deprivation,short-term sleep deprivation,pathways,Term
acute sleep deprivation,acute sleep deprivation,pathways,Term
malignant plasma cell populations,malignant plasma cell populations,cell type,Term
neoepitopes numbers,neoepitopes numbers,unknown,Term
CD8 T cell infiltrates,CD8 T cell infiltrates,unknown,Term
type-M2 macrophages,type-M2 macrophages,unknown,Term
negative immune-regulators,negative immune-regulators,unknown,Term
HNRNPF mutations,HNRNPF mutations,unknown,Term
STAT3 mutations,STAT3 mutations,unknown,Term
immune-deficient,immune-deficient,disease,Term
polymorphonuclear,polymorphonuclear,cell type,Term
TLSs,TLSs,unknown,Term
adaptive immune response,adaptive immune response,pathways,Term
tumor prognosis,tumor prognosis,unknown,Term
anti-tumor effect,anti-tumor effect,unknown,Term
immunotherapies,immunotherapies,unknown,Term
immune regulatory factors,immune regulatory factors,pathways,Term
thymic inkt cell,thymic inkt cell,cell type,Term
CD4/CD8,CD4/CD8,gene,Term
FCRL2,FCRL2,gene,Term
mature b-,mature b-,cell type,Term
H2.1,H2.1,gene,Term
silk spheres,silk spheres,cell type,Term
IRF-1,IRF-1,unknown,Term
latent infection,latent infection,pathways,Term
gammaherpesviruses,gammaherpesviruses,unknown,Term
cancer immunosurveillance,cancer immunosurveillance,pathways,Term
TIL,TIL,gene,Term
SETDB1,SETDB1,gene,Term
ERV,ERV,gene,Term
TE,TE,gene,Term
antitumour immune cells,antitumour immune cells,pathways,Term
decreased tumour immunogenicity,decreased tumour immunogenicity,pathways,Term
normal immune cell function,normal immune cell function,pathways,Term
ESET,ESET,gene,Term
H3K9,H3K9,gene,Term
cancerous cells,cancerous cells,cell type,Term
CTPS1,CTPS1,gene,Term
invariant nkt cells,invariant nkt cells,cell type,Term
cytotoxic granules,cytotoxic granules,unknown,Term
immune-mediated diseases,immune-mediated diseases,disease,Term
fusion proteins,fusion proteins,pathways,Term
CD63,CD63,gene,Term
TSPAN,TSPAN,gene,Term
VS38,VS38,gene,Term
PPY-PEI NZ,PPY-PEI NZ,unknown,Term
B cell colony,B cell colony,unknown,Term
mitochondrial swelling,mitochondrial swelling,unknown,Term
antiapoptotic proteins,antiapoptotic proteins,unknown,Term
caspase-dependent apoptosis,caspase-dependent apoptosis,unknown,Term
Mcl-1,Mcl-1,unknown,Term
MTP,MTP,unknown,Term
lysosomal membrane permeabilization,lysosomal membrane permeabilization,unknown,Term
endosomal acidification,endosomal acidification,unknown,Term
malignant B cells,malignant B cells,unknown,Term
B-cell lymphoma-driven nodules,B-cell lymphoma-driven nodules,unknown,Term
lysosomal apoptosis,lysosomal apoptosis,unknown,Term
CL-1,CL-1,gene,Term
ENDOS,ENDOS,gene,Term
LAMP1,LAMP1,gene,Term
IDO2,IDO2,gene,Term
atopic diseases,atopic diseases,disease,Term
IgE antibody responses,IgE antibody responses,unknown,Term
IL-13,IL-13,unknown,Term
pathogenic IgE plasma cells,pathogenic IgE plasma cells,unknown,Term
IgG memory B cells,IgG memory B cells,unknown,Term
leukemic blasts,leukemic blasts,cell type,Term
peripheral b cell signatures,peripheral b cell signatures,cell type,Term
b-1 b cells,b-1 b cells,unknown,Term
igm autoantibodies,igm autoantibodies,unknown,Term
total serum igm levels,total serum igm levels,unknown,Term
CHUK,CHUK,gene,Term
IKKA,IKKA,gene,Term
human cancer cells,human cancer cells,cell type,Term
tumor size,tumor size,pathways,Term
treg cell,treg cell,cell type,Term
GL-7,GL-7,gene,Term
crc,crc,disease,Term
injury,injury,disease,Term
tissue damage,tissue damage,unknown,Term
cellular hypoxia-induced pathways,cellular hypoxia-induced pathways,pathways,Term
hypoxia-sensitive pathways,hypoxia-sensitive pathways,pathways,Term
physiological hypoxia,physiological hypoxia,unknown,Term
severe hypoxia,severe hypoxia,unknown,Term
healthy B cells,healthy B cells,unknown,Term
circulating tumor plasma cells,circulating tumor plasma cells,cell type,Term
heightened immune response,heightened immune response,pathways,Term
ITGB2,ITGB2,gene,Term
newly formed oligodendrocytes,newly formed oligodendrocytes,cell type,Term
adipocyte cell types,adipocyte cell types,cell type,Term
formed oligodendrocytes,formed oligodendrocytes,cell type,Term
SAPK,SAPK,gene,Term
STK11,STK11,gene,Term
increased cell survival,increased cell survival,pathways,Term
chronic lymphoblastic leukemia,chronic lymphoblastic leukemia,disease,Term
abnormalities,abnormalities,disease,Term
trisomy 12,trisomy 12,disease,Term
MIR15,MIR15,gene,Term
anergy,anergy,disease,Term
CTSL,CTSL,gene,Term
HGNC: 4943,HGNC: 4943,gene,Term
CTSX,CTSX,gene,Term
T-cell migration,T-cell migration,unknown,Term
cell death of T and B lymphocytes,cell death of T and B lymphocytes,unknown,Term
immune cell anergy,immune cell anergy,unknown,Term
immune dysfunction,immune dysfunction,unknown,Term
immune cell function,immune cell function,unknown,Term
immune function,immune function,unknown,Term
immune regulation,immune regulation,unknown,Term
immune homeostasis,immune homeostasis,unknown,Term
tumor immune evasion,tumor immune evasion,unknown,Term
tumor immune suppression,tumor immune suppression,unknown,Term
tumor immune tolerance,tumor immune tolerance,unknown,Term
tumor immune homeostasis,tumor immune homeostasis,unknown,Term
tumor immune regulation,tumor immune regulation,unknown,Term
tumor immune function,tumor immune function,unknown,Term
tumor immune response,tumor immune response,unknown,Term
tumor immune system,tumor immune system,unknown,Term
tumor immune dysfunction,tumor immune dysfunction,unknown,Term
tumor immune cell anergy,tumor immune cell anergy,unknown,Term
tumor immune cell function,tumor immune cell function,unknown,Term
tumor immune cell regulation,tumor immune cell regulation,unknown,Term
tumor immune cell homeostasis,tumor immune cell homeostasis,unknown,Term
tumor immune cell tolerance,tumor immune cell tolerance,unknown,Term
tumor immune cell suppression,tumor immune cell suppression,unknown,Term
tumor immune cell evasion,tumor immune cell evasion,unknown,Term
tumor immune cell growth,tumor immune cell growth,unknown,Term
tumor immune cell progression,tumor immune cell progression,unknown,Term
tumor immune cell immune evasion,tumor immune cell immune evasion,unknown,Term
tumor immune cell immune suppression,tumor immune cell immune suppression,unknown,Term
tumor immune cell immune tolerance,tumor immune cell immune tolerance,unknown,Term
tumor immune cell immune homeostasis,tumor immune cell immune homeostasis,unknown,Term
tumor immune cell immune regulation,tumor immune cell immune regulation,unknown,Term
tumor immune cell immune function,tumor immune cell immune function,unknown,Term
tumor immune cell immune response,tumor immune cell immune response,unknown,Term
tumor immune cell immune system,tumor immune cell immune system,unknown,Term
tumor immune cell immune dysfunction,tumor immune cell immune dysfunction,unknown,Term
"Here is the output for the biomedical term pairs you provided:
(papillary thyroid carcinoma","Here is the output for the biomedical term pairs you provided:
(papillary thyroid carcinoma",unknown,Term
papillary thyroid carcinoma,papillary thyroid carcinoma,disease,Term
cytotoxic cells,cytotoxic cells,cell type,Term
taabs,taabs,cell type,Term
S2053,S2053,gene,Term
CLIZUMA,CLIZUMA,gene,Term
pathogenic t cells,pathogenic t cells,cell type,Term
GL,GL,gene,Term
vessels,vessels,cell type,Term
IVIGGMA,IVIGGMA,gene,Term
neurocognitive deficits,neurocognitive deficits,unknown,Term
Syk,Syk,unknown,Term
Syk inhibition,Syk inhibition,unknown,Term
microglia activation,microglia activation,unknown,Term
neurocognitive function,neurocognitive function,pathways,Term
neurotoxicity,neurotoxicity,disease,Term
severe neurotoxicity,severe neurotoxicity,pathways,Term
LC1A1,LC1A1,gene,Term
MZB cells,MZB cells,unknown,Term
immunoglobulin repertoire diversity,immunoglobulin repertoire diversity,pathways,Term
hypermutation frequency,hypermutation frequency,pathways,Term
oncological,oncological,disease,Term
immunological,immunological,disease,Term
"Here is the output for the biomedical term pairs you provided:
(cd39","Here is the output for the biomedical term pairs you provided:
(cd39",unknown,Term
coronavirus disease 2019,coronavirus disease 2019,disease,Term
long-lived memory,long-lived memory,pathways,Term
nonneutralizing antibodies,nonneutralizing antibodies,unknown,Term
fatal clinical courses,fatal clinical courses,unknown,Term
aging,aging,unknown,Term
b cell repertoire,b cell repertoire,unknown,Term
inflammatory bowel disease,inflammatory bowel disease,pathways,Term
autoimmune intestinal inflammation,autoimmune intestinal inflammation,pathways,Term
activated B cells,activated B cells,unknown,Term
tumoral b cells,tumoral b cells,cell type,Term
immune effector mechanisms,immune effector mechanisms,pathways,Term
CD6,CD6,gene,Term
MAMPS,MAMPS,gene,Term
EP100,EP100,gene,Term
murine ovarian cancer cells,murine ovarian cancer cells,cell type,Term
ionizing radiation,ionizing radiation,pathways,Term
JAM2,JAM2,gene,Term
il-27rα,il-27rα,unknown,Term
murine splenic,murine splenic,cell type,Term
POBEC3B,POBEC3B,gene,Term
CD94,CD94,gene,Term
NKG2A,NKG2A,gene,Term
NKG2E,NKG2E,gene,Term
NKG2C,NKG2C,gene,Term
QA-1B,QA-1B,gene,Term
muscle-invasive bladder cancer,muscle-invasive bladder cancer,disease,Term
b-lineage cells,b-lineage cells,unknown,Term
liver cirrhosis,liver cirrhosis,pathways,Term
immune surveillance evasion,immune surveillance evasion,pathways,Term
human immunodeficiency virus,human immunodeficiency virus,pathways,Term
antibody evolution,antibody evolution,pathways,Term
CCNE1,CCNE1,gene,Term
esophagogastric junction adenocarcinoma,esophagogastric junction adenocarcinoma,disease,Term
CDH1,CDH1,gene,Term
immune populations,immune populations,cell type,Term
DEC1,DEC1,gene,Term
interferon (IFN)-γ,interferon (IFN)-γ,unknown,Term
EBVINDUCED3,EBVINDUCED3,gene,Term
immune checkpoint signal blockade,immune checkpoint signal blockade,pathways,Term
breast carcinoma,breast carcinoma,pathways,Term
bvac,bvac,cell type,Term
human gc b cells,human gc b cells,cell type,Term
HDAC6,HDAC6,gene,Term
immune checkpoint upregulation,immune checkpoint upregulation,pathways,Term
bl cells,bl cells,cell type,Term
mcrpc,mcrpc,disease,Term
recurrence risk,recurrence risk,unknown,Term
allograft rejection,allograft rejection,disease,Term
graft rejection,graft rejection,pathways,Term
alloimmune responses,alloimmune responses,pathways,Term
immunosuppressive therapies,immunosuppressive therapies,unknown,Term
BCRG,BCRG,gene,Term
PAK2,PAK2,gene,Term
PTK2B,PTK2B,gene,Term
PYK2,PYK2,gene,Term
ubiquitin,ubiquitin,unknown,Term
polyubiquitin,polyubiquitin,unknown,Term
Otub1,Otub1,unknown,Term
Gng2,Gng2,unknown,Term
chemokine signaling,chemokine signaling,unknown,Term
murine splenic B cell subsets,murine splenic B cell subsets,unknown,Term
follicular B cells,follicular B cells,unknown,Term
K48,K48,gene,Term
chronic high-risk human papillomavirus,chronic high-risk human papillomavirus,pathways,Term
MUS81,MUS81,gene,Term
structure-selective endonucleases,structure-selective endonucleases,pathways,Term
IFNA1,IFNA1,gene,Term
US81,US81,gene,Term
APP,APP,gene,Term
increased cerebral amyloid deposition,increased cerebral amyloid deposition,pathways,Term
PTGS2,PTGS2,gene,Term
oncolytic viruses,oncolytic viruses,pathways,Term
neural stem cells,neural stem cells,pathways,Term
nscs,nscs,cell type,Term
ASCG,ASCG,gene,Term
plasma cell lineage,plasma cell lineage,pathways,Term
IL-21/STAT3-dependent plasma cell differentiation,IL-21/STAT3-dependent plasma cell differentiation,unknown,Term
TET2/3-mediated DNA modification,TET2/3-mediated DNA modification,unknown,Term
scurvy,scurvy,disease,Term
IL-21,IL-21,unknown,Term
TET2/3,TET2/3,unknown,Term
hypophysitis,hypophysitis,disease,Term
pituitary dysfunction,pituitary dysfunction,pathways,Term
pituitary disease,pituitary disease,pathways,Term
ZHX2,ZHX2,gene,Term
epigenetic inactivation,epigenetic inactivation,pathways,Term
CCMOTIFCHEMOKINE2,CCMOTIFCHEMOKINE2,gene,Term
FUT8,FUT8,gene,Term
FUT1,FUT1,gene,Term
chronic obstructive pulmonary disease,chronic obstructive pulmonary disease,disease,Term
lung cells,lung cells,cell type,Term
adenocarcinomas,adenocarcinomas,disease,Term
regulatory anti-tumor immune responses,regulatory anti-tumor immune responses,pathways,Term
immune cell phenotypic changes,immune cell phenotypic changes,pathways,Term
intrinsic inflammation,intrinsic inflammation,pathways,Term
lymphocytic neoplasms,lymphocytic neoplasms,cell type,Term
reactive lymphocytes,reactive lymphocytes,cell type,Term
CD80,CD80,gene,Term
granzyme B,granzyme B,unknown,Term
mixed cryoglobulinaemic vasculitis,mixed cryoglobulinaemic vasculitis,pathways,Term
hypergammaglobulinaemia,hypergammaglobulinaemia,disease,Term
polyclonal hypergammaglobulinaemia,polyclonal hypergammaglobulinaemia,pathways,Term
cryoglobulinaemia vasculitis,cryoglobulinaemia vasculitis,pathways,Term
HCV,HCV,unknown,Term
direct-acting antivirals,direct-acting antivirals,unknown,Term
b-cell non-Hodgkin lymphoma,b-cell non-Hodgkin lymphoma,unknown,Term
chronic viral antigen stimulation,chronic viral antigen stimulation,unknown,Term
ccsc,ccsc,cell type,Term
peripheral blood immune cells,peripheral blood immune cells,cell type,Term
basal cells,basal cells,pathways,Term
human lung epithelial development,human lung epithelial development,pathways,Term
enhancers,enhancers,unknown,Term
superenhancers,superenhancers,unknown,Term
MAF-specific oncogenic transcriptome,MAF-specific oncogenic transcriptome,unknown,Term
cancer-related cellular phenotypes,cancer-related cellular phenotypes,unknown,Term
CCR1-dependent cell migration,CCR1-dependent cell migration,unknown,Term
multiple,multiple,disease,Term
TFS,TFS,gene,Term
peroxisome,peroxisome,cell type,Term
LTC4S,LTC4S,gene,Term
LTS,LTS,gene,Term
PER,PER,gene,Term
REVIN,REVIN,gene,Term
OXIS,OXIS,gene,Term
myenteric lymphocytic ganglionitis,myenteric lymphocytic ganglionitis,pathways,Term
inflammatory cell infiltration,inflammatory cell infiltration,pathways,Term
myenteric ganglion cells,myenteric ganglion cells,cell type,Term
virus infection-associated ganglionitis,virus infection-associated ganglionitis,pathways,Term
clonal memory b cell,clonal memory b cell,cell type,Term
wm cells,wm cells,cell type,Term
malignant lymphoplasmacytic cells,malignant lymphoplasmacytic cells,cell type,Term
clonal cells,clonal cells,cell type,Term
effector memory ctl cells,effector memory ctl cells,cell type,Term
immune tme,immune tme,cell type,Term
mature monocytes,mature monocytes,cell type,Term
wm tme,wm tme,cell type,Term
myeloid/monocytic lineage subsets,myeloid/monocytic lineage subsets,pathways,Term
SH2D1A,SH2D1A,gene,Term
long-term immune memory,long-term immune memory,pathways,Term
quiescent cells,quiescent cells,cell type,Term
nucleotide analog incorporation,nucleotide analog incorporation,pathways,Term
intratumoral tertiary lymphoid structures,intratumoral tertiary lymphoid structures,pathways,Term
tumor beds,tumor beds,pathways,Term
MAL,MAL,gene,Term
cancer immune regulation,cancer immune regulation,pathways,Term
circulating plasma cells,circulating plasma cells,cell type,Term
GSK137,GSK137,gene,Term
subsequent inadequate antigen presentation,subsequent inadequate antigen presentation,pathways,Term
MIRAN,MIRAN,gene,Term
long-term tumor remission,long-term tumor remission,pathways,Term
ACNVax,ACNVax,unknown,Term
B/CD4 T cell crosstalk,B/CD4 T cell crosstalk,unknown,Term
B cell antigen presentation,B cell antigen presentation,unknown,Term
HER2 B/CD4 T cell epitopes,HER2 B/CD4 T cell epitopes,unknown,Term
CD84,CD84,gene,Term
tuberculosis clearance,tuberculosis clearance,pathways,Term
lymphoproliferative disorder,lymphoproliferative disorder,disease,Term
A20,A20,gene,Term
CYLD,CYLD,gene,Term
escc,escc,disease,Term
cervicovaginal cells,cervicovaginal cells,cell type,Term
E6,E6,gene,Term
RB,RB,gene,Term
E7,E7,gene,Term
pirin,pirin,unknown,Term
egfr/pi3k/akt1/nrf2,egfr/pi3k/akt1/nrf2,unknown,Term
egfr,egfr,unknown,Term
AKT1,AKT1,gene,Term
oral tumor cells,oral tumor cells,cell type,Term
pulmonary alveolar proteinosis,pulmonary alveolar proteinosis,pathways,Term
ovarian disease,ovarian disease,disease,Term
cyst formation,cyst formation,pathways,Term
PGR,PGR,gene,Term
ikzf3,ikzf3,unknown,Term
inborn errors of immunity,inborn errors of immunity,disease,Term
chemokine (C-X-C motif) ligand 13,chemokine (C-X-C motif) ligand 13,unknown,Term
sepsis-induced loss,sepsis-induced loss,pathways,Term
anti-tigit,anti-tigit,unknown,Term
thymic epithelial tumors,thymic epithelial tumors,disease,Term
effector lymphocytes,effector lymphocytes,cell type,Term
PRKCB,PRKCB,gene,Term
PIK3,PIK3,gene,Term
CDKN2B,CDKN2B,gene,Term
cell-cycle progression,cell-cycle progression,pathways,Term
CDKN2A2B,CDKN2A2B,gene,Term
CDK4,CDK4,gene,Term
KPNB1,KPNB1,gene,Term
KPNA4,KPNA4,gene,Term
karyopherin α4,karyopherin α4,pathways,Term
mosunetuzumab,mosunetuzumab,unknown,Term
hybridoma,hybridoma,disease,Term
efficient antibody discovery,efficient antibody discovery,pathways,Term
protein secreting cells,protein secreting cells,cell type,Term
neoplastic plasma cells,neoplastic plasma cells,cell type,Term
wm b cells,wm b cells,cell type,Term
tlr7,tlr7,unknown,Term
RAF2,RAF2,gene,Term
RAF3,RAF3,gene,Term
TRAF23,TRAF23,gene,Term
LAM,LAM,gene,Term
eukaryotic cell migration,eukaryotic cell migration,pathways,Term
HMMX,HMMX,gene,Term
MARC3,MARC3,gene,Term
WAC,WAC,gene,Term
ELL2,ELL2,gene,Term
CDCA7L,CDCA7L,gene,Term
CEP120,CEP120,gene,Term
PREX1,PREX1,gene,Term
primary cells,primary cells,cell type,Term
conditioning regimen,conditioning regimen,unknown,Term
unfolded protein response,unfolded protein response,unknown,Term
non-hodgkin lymphoma,non-hodgkin lymphoma,disease,Term
lymphoma-specific angiogenesis,lymphoma-specific angiogenesis,pathways,Term
lymphoma development,lymphoma development,pathways,Term
b-cell non-hodgkin lymphoma,b-cell non-hodgkin lymphoma,disease,Term
circulating endothelial cells,circulating endothelial cells,cell type,Term
