:START_ID,:END_ID,relationship,weight:int,file_count:int,sources,:TYPE
DEX,cytotoxic cd4,activate,1,1,['38462044.txt'],INTERACTS
DEX,macrophages,activate,1,1,['38462044.txt'],INTERACTS
DTX-DEX NMs,myeloid-derived suppressor cells,inhibit,1,1,['38462044.txt'],INTERACTS
DTX-DEX NMs,cytotoxic cd4,activate,1,1,['38462044.txt'],INTERACTS
DTX-DEX NMs,macrophages,activate,1,1,['38462044.txt'],INTERACTS
typtase,MRGPRs,activate,1,1,['37555911.txt'],INTERACTS
TPS1,TRP channels,activate,1,1,['37555911.txt'],INTERACTS
Substance P,MRGPRs,activate,1,1,['37555911.txt'],INTERACTS
Substance P,TRP channels,activate,1,1,['37555911.txt'],INTERACTS
cytokine receptors,MRGPRs,activate,1,1,['37555911.txt'],INTERACTS
cytokine receptors,TRP channels,activate,1,1,['37555911.txt'],INTERACTS
OFCS,VAR2CSA,activate,1,1,['37118819.txt'],INTERACTS
OFCS,human t cells,activate,1,1,['37118819.txt'],INTERACTS
VAR2CSA,OFCS,activate,1,1,['37118819.txt'],INTERACTS
VAR2CSA,CHSY1,activate,1,1,['37118819.txt'],INTERACTS
VAR2CSA,V-ACD3,activate,1,1,['37118819.txt'],INTERACTS
VAR2CSA,human t cells,activate,1,1,['37118819.txt'],INTERACTS
VAR2CSA,CD3,activate,1,1,['37118819.txt'],INTERACTS
CHSY1,OFCS,activate,1,1,['37118819.txt'],INTERACTS
CHSY1,VAR2CSA,activate,1,1,['37118819.txt'],INTERACTS
V-ACD3,human t cells,activate,1,1,['37118819.txt'],INTERACTS
TNFRSF11A,RANKL,activate,1,1,['38902257.txt'],INTERACTS
TNFRSF11A,CCL20,activate,1,1,['38902257.txt'],INTERACTS
RANK,RANKL,activate,1,1,['38902257.txt'],INTERACTS
RANK,CCL20,activate,1,1,['38902257.txt'],INTERACTS
TNFRSF11,RANKL,activate,1,1,['38902257.txt'],INTERACTS
TNFRSF11,CCL20,activate,1,1,['38902257.txt'],INTERACTS
tumor formation processes,gastric cancer,activate,1,1,['34745098.txt'],INTERACTS
NPC1,TFEB,inhibit,1,1,['35081253.txt'],INTERACTS
gastroesophageal cancer,ERBB2,activate,1,1,['35093187.txt'],INTERACTS
BK1,tumors,activate,1,1,['37114050.txt'],INTERACTS
BK1,CD69,activate,1,1,['37114050.txt'],INTERACTS
BK1,CD107A,activate,1,1,['37114050.txt'],INTERACTS
BK1,IFNG,activate,1,1,['37114050.txt'],INTERACTS
BK1,TNF,activate,1,1,['37114050.txt'],INTERACTS
BK1,t cells,activate,1,1,['37114050.txt'],INTERACTS
scs macrophages,b cell,inhibit,1,1,['35418862.txt'],INTERACTS
scs macrophages,macrophage,activate,1,1,['35418862.txt'],INTERACTS
follicular dendritic cells,b cell,activate,1,1,['35418862.txt'],INTERACTS
regulatory t lymphocytes,CXCL9,inhibit,1,1,['35361879.txt'],INTERACTS
vivo anti-tumor activity,tumors,inhibit,1,1,['38442579.txt'],INTERACTS
vivo anti-tumor activity,PDCD1,activate,1,1,['38442579.txt'],INTERACTS
circZNF609,IGF2BP2,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,CD36,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,fatty acid uptake,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,fatty acid depletion,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,immune escape,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,immunotherapy sensitivity,inhibit,1,1,['38878487.txt'],INTERACTS
circZNF609,CD8+ T cells,inhibit,1,1,['38878487.txt'],INTERACTS
circZNF609,BCa cells,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,BCa cells-CD8+ T cells co-culture,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,cell line-derived xenograft,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,patient-derived xenograft,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,human immune reconstitution,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,BCa immune escape,activate,1,1,['38878487.txt'],INTERACTS
circZNF609,BCa immunotherapy sensitivity,inhibit,1,1,['38878487.txt'],INTERACTS
circZNF609,CD36 mRNA stability,activate,1,1,['38878487.txt'],INTERACTS
CD36,lipid uptake,activate,1,1,['38360744.txt'],INTERACTS
CD36,SCARBR,activate,1,1,['37085798.txt'],INTERACTS
DDX39B,circZNF609,activate,1,1,['38878487.txt'],INTERACTS
allogeneic stem cell transplantation,tumor burden,inhibit,1,1,['35094950.txt'],INTERACTS
allogeneic stem cell transplantation,long-term remission,activate,1,1,['38241630.txt'],INTERACTS
allogeneic stem cell transplantation,transplant-related morbidity,activate,1,1,['38241630.txt'],INTERACTS
allogeneic stem cell transplantation,fulminant inflammatory bowel disease,activate,1,1,['38363399.txt'],INTERACTS
allogeneic stem cell transplantation,γδ t cells,activate,1,1,['35062321.txt'],INTERACTS
allogeneic stem cell transplantation,αβ t cell,activate,1,1,['35062321.txt'],INTERACTS
allogeneic stem cell transplantation,αβ t cells,activate,1,1,['35062321.txt'],INTERACTS
diABZI-C2-NH,antitumor immunity,activate,1,1,['38639726.txt'],INTERACTS
diABZI-C2-NH,cancer-immune cycles,activate,1,1,['38639726.txt'],INTERACTS
cancer-immune cycles,antitumor immunity,activate,1,1,['38639726.txt'],INTERACTS
HBV,t cells,activate,1,1,['37067675.txt'],INTERACTS
autologous car t cells,malignancies,inhibit,1,1,['38704515.txt'],INTERACTS
IL10RB,IL10,inhibit,1,1,['37545526.txt'],INTERACTS
IL10RB,IL12,activate,1,1,['37545526.txt'],INTERACTS
IL10RB,IL15,activate,1,1,['37545526.txt'],INTERACTS
IL10RB,IL18,activate,1,1,['37545526.txt'],INTERACTS
IL10RB,dendritic cells,activate,1,1,['37545526.txt'],INTERACTS
IL10RB,regulatory t cells,inhibit,1,1,['37545526.txt'],INTERACTS
IL10RB,immune cells,activate,1,1,['37545526.txt'],INTERACTS
IL10RB,effector immune cells,activate,1,1,['37545526.txt'],INTERACTS
HESX1,dendritic cells,activate,1,1,['37545526.txt'],INTERACTS
HESX1,regulatory t cells,inhibit,1,1,['37545526.txt'],INTERACTS
HESX1,immune cells,activate,1,1,['37545526.txt'],INTERACTS
HESX1,effector immune cells,activate,1,1,['37545526.txt'],INTERACTS
nodules,anti-tumour immunity,inhibit,1,1,['35503794.txt'],INTERACTS
treatment,tumor immune environment,activate,1,1,['36993949.txt'],INTERACTS
intrinsic tumoricidal activity,malignant cells,inhibit,1,1,['35136603.txt'],INTERACTS
remarkable antitumor efficacy,cancer,inhibit,1,1,['35136603.txt'],INTERACTS
remarkable antitumor efficacy,malignant cells,inhibit,1,1,['35136603.txt'],INTERACTS
PKR,IFNB1,inhibit,1,1,['38925170.txt'],INTERACTS
PKR,PDCD1LG2,activate,1,1,['35992887.txt'],INTERACTS
tumor invasion,adenocarcinoma,activate,1,1,['38907304.txt'],INTERACTS
GATA6,reduced infiltration,activate,1,1,['38733987.txt'],INTERACTS
reduced infiltration,GATA6,inhibit,1,1,['38733987.txt'],INTERACTS
antibody fragment-based therapies,t cells,activate,1,1,['34795007.txt'],INTERACTS
chemokine receptor antagonism,anti-tumour responses,activate,1,1,['38672174.txt'],INTERACTS
chemokine receptor antagonism,IFNG,activate,1,1,['38672174.txt'],INTERACTS
chemokine receptor antagonism,t cell,activate,1,1,['38672174.txt'],INTERACTS
PDA,dendritic cells,activate,1,1,['35014502.txt'],INTERACTS
PDA,dcs,activate,1,1,['35014502.txt'],INTERACTS
PDA,regulatory,inhibit,1,1,['35014502.txt'],INTERACTS
PDA,t cells,activate,1,1,['35014502.txt'],INTERACTS
PDA,immunogenic cell death,activate,1,1,['35014502.txt'],INTERACTS
DNTT,dendritic cells,activate,1,1,['35014502.txt'],INTERACTS
DNTT,dcs,activate,1,1,['35014502.txt'],INTERACTS
DNTT,regulatory,inhibit,1,1,['35014502.txt'],INTERACTS
DNTT,t cells,activate,1,1,['35014502.txt'],INTERACTS
DNTT,immunogenic cell death,activate,1,1,['35014502.txt'],INTERACTS
PDAFA,dendritic cells,activate,1,1,['35014502.txt'],INTERACTS
PDAFA,tme,inhibit,1,1,['35014502.txt'],INTERACTS
PDAFA,dcs,activate,1,1,['35014502.txt'],INTERACTS
PDAFA,regulatory,inhibit,1,1,['35014502.txt'],INTERACTS
PDAFA,t cells,activate,1,1,['35014502.txt'],INTERACTS
PDAFA,immunogenic cell death,activate,1,1,['35014502.txt'],INTERACTS
bacterial fermentation,PPA,activate,1,1,['39101371.txt'],INTERACTS
positron emission tomography 60 min,real-time monitoring technologies,activate,1,1,['37943840.txt'],INTERACTS
real-time monitoring technologies,positron emission tomography 60 min,activate,1,1,['37943840.txt'],INTERACTS
prostate-specific membrane antigen,PSMA,activate,1,1,['37943840.txt'],INTERACTS
PAMPS,post-transplantation malignancies,activate,1,1,['35769714.txt'],INTERACTS
telomere erosion,post-transplantation malignancies,activate,1,1,['35769714.txt'],INTERACTS
engineered car t cells,activation-induced cell death,inhibit,1,1,['38833270.txt'],INTERACTS
engineered car t cells,recipient immune cells,inhibit,1,1,['38833270.txt'],INTERACTS
engineered car t cells,antitumor efficacy,activate,1,1,['38833270.txt'],INTERACTS
engineered car t cells,signaling,activate,1,1,['37586774.txt'],INTERACTS
engineered car t cells,immune synapse formation,activate,1,1,['37586774.txt'],INTERACTS
engineered car t cells,tumor growth,inhibit,1,1,['37586774.txt'],INTERACTS
recipient immune cells,engineered car t cells,inhibit,1,1,['38833270.txt'],INTERACTS
recipient immune cells,t cells,inhibit,1,1,['38833270.txt'],INTERACTS
respiratory syncytial virus infection,human t cells,activate,1,1,['37159271.txt'],INTERACTS
glycolytic cancer cells,LDHA,activate,1,1,['37097063.txt'],INTERACTS
glycolytic cancer cells,tregs,activate,1,1,['37097063.txt'],INTERACTS
glycolytic cancer cells,immunosuppressive cell populations,activate,1,1,['37097063.txt'],INTERACTS
glycolytic cancer cells,antitumor immune cell subsets,inhibit,1,1,['37097063.txt'],INTERACTS
immunosuppressive cell populations,antitumor immune cell subsets,inhibit,1,1,['37097063.txt'],INTERACTS
MMP9,tumors,activate,1,1,['34819565.txt'],INTERACTS
MMP9,tumor,activate,1,1,['38935134.txt'],INTERACTS
MMP9,MMP2,activate,1,1,['38935134.txt'],INTERACTS
MMP9,macrophage,activate,1,1,['38935134.txt'],INTERACTS
MMP9,treg cells,activate,1,1,['38935134.txt'],INTERACTS
MMP9,regulatory t cells,activate,1,1,['38935134.txt'],INTERACTS
MMP9,immune suppressive cells,activate,1,1,['38935134.txt'],INTERACTS
MMP9,regulatory b cells,activate,1,1,['38935134.txt'],INTERACTS
MMP9,immune suppressor cells,activate,1,1,['38935134.txt'],INTERACTS
MMP9,myeloid derived suppressor cells,activate,1,1,['38935134.txt'],INTERACTS
MMP9,tumor growth,activate,1,1,['38935134.txt'],INTERACTS
MMP9,tumor progression,activate,1,1,['35178444.txt'],INTERACTS
MMP9,immune cells,activate,1,1,['35178444.txt'],INTERACTS
MMP9,cancer prognosis,activate,1,1,['35178444.txt'],INTERACTS
enhanced anticancer activity,cancer,inhibit,1,1,['34969970.txt'],INTERACTS
CD72,multiple myeloma,activate,1,1,['38007238.txt'],INTERACTS
ALAD,isolated white blood cells,inhibit,1,1,['38931936.txt'],INTERACTS
ALAD,immune responses,activate,1,1,['38931936.txt'],INTERACTS
ALAS2,isolated white blood cells,inhibit,1,1,['38931936.txt'],INTERACTS
ALAS2,immune responses,activate,1,1,['38931936.txt'],INTERACTS
ALDOA,LEP,activate,1,1,['38056424.txt'],INTERACTS
ALDOA,adipocyte,activate,1,1,['38056424.txt'],INTERACTS
ALDOA,terminal exhaustion programming,inhibit,1,1,['38056424.txt'],INTERACTS
ALDOA,antitumor immunity,activate,1,1,['38056424.txt'],INTERACTS
LEP,terminal exhaustion programming,inhibit,1,1,['38056424.txt'],INTERACTS
LEP,antitumor immunity,activate,1,1,['38056424.txt'],INTERACTS
LEP,IL-12,activate,1,1,['37647347.txt'],INTERACTS
LEP,IL-10,inhibit,1,1,['37647347.txt'],INTERACTS
LEP,TH1 cell differentiation,activate,1,1,['37647347.txt'],INTERACTS
LEP,breast cancer,activate,1,1,['34868066.txt'],INTERACTS
LEP,immune cells,activate,1,1,['34868066.txt'],INTERACTS
LEP,breast cancer cells,activate,1,1,['34868066.txt'],INTERACTS
LEP,breast cancer tumorigenesis,activate,1,1,['34868066.txt'],INTERACTS
adipocyte,LEP,activate,1,1,['38056424.txt'],INTERACTS
adipocyte,antitumor immunity,activate,1,1,['38056424.txt'],INTERACTS
tgTCR-T,T cells,activate,1,1,['38609574.txt'],INTERACTS
peripheral blood monocytes,macrophages,activate,1,1,['38135346.txt'],INTERACTS
metastatic breast cancer,peripheral blood immune cells,activate,1,1,['38653982.txt'],INTERACTS
ET,metastatic breast cancer,activate,1,1,['38862586.txt'],INTERACTS
tfh1,IGA,inhibit,1,1,['36807447.txt'],INTERACTS
tfh1,IGG,inhibit,1,1,['36807447.txt'],INTERACTS
ICARITIN,tumor cell apoptosis,activate,1,1,['35930912.txt'],INTERACTS
ICARITIN,tumor immunogenicity,activate,1,1,['35930912.txt'],INTERACTS
ICARITIN,tumor growth,inhibit,1,1,['35930912.txt'],INTERACTS
ICARITIN,cytotoxic CD8,activate,1,1,['35930912.txt'],INTERACTS
ICARITIN,functional DCs,activate,1,1,['35930912.txt'],INTERACTS
ICARITIN,tumor-associated macrophages,activate,1,1,['35930912.txt'],INTERACTS
cytosine-guanine oligodeoxynucleotide,tumor growth,inhibit,1,1,['35930912.txt'],INTERACTS
cytosine-guanine oligodeoxynucleotide,cytotoxic CD8,activate,1,1,['35930912.txt'],INTERACTS
cytosine-guanine oligodeoxynucleotide,functional DCs,activate,1,1,['35930912.txt'],INTERACTS
cytosine-guanine oligodeoxynucleotide,tumor-associated macrophages,activate,1,1,['35930912.txt'],INTERACTS
combination of icaritin and cytosine-guanine oligodeoxynucleotide,tumor growth,inhibit,1,1,['35930912.txt'],INTERACTS
combination of icaritin and cytosine-guanine oligodeoxynucleotide,cytotoxic CD8,activate,1,1,['35930912.txt'],INTERACTS
combination of icaritin and cytosine-guanine oligodeoxynucleotide,functional DCs,activate,1,1,['35930912.txt'],INTERACTS
combination of icaritin and cytosine-guanine oligodeoxynucleotide,tumor-associated macrophages,activate,1,1,['35930912.txt'],INTERACTS
Ict,gut bacteria,activate,1,1,['36867675.txt'],INTERACTS
Ict,dc,activate,1,1,['36867675.txt'],INTERACTS
Ict,cd8,activate,1,1,['36867675.txt'],INTERACTS
gut bacteria,cd8,activate,1,1,['36867675.txt'],INTERACTS
gut bacteria,dc,activate,1,1,['36867675.txt'],INTERACTS
gut bacteria,tumor,activate,1,1,['38722348.txt'],INTERACTS
gut bacteria,immune cells,activate,1,1,['38722348.txt'],INTERACTS
gut bacteria,dendritic cells,activate,1,1,['38722348.txt'],INTERACTS
gut bacteria,disease immunotherapy,activate,1,1,['38722348.txt'],INTERACTS
antibiotic treatment,gut bacteria,inhibit,1,1,['36867675.txt'],INTERACTS
antibiotic treatment,dc,inhibit,1,1,['36867675.txt'],INTERACTS
antibiotic treatment,cd8,inhibit,1,1,['36867675.txt'],INTERACTS
mTORC2,c-Maf,activate,1,1,['37192973.txt'],INTERACTS
mTORC2,Drp1,activate,1,1,['37192973.txt'],INTERACTS
mTORC2,γδT17 cells,activate,1,1,['37192973.txt'],INTERACTS
Drp1,t cells,activate,1,1,['38581995.txt'],INTERACTS
t1d,insulin deficiency,activate,1,1,['39098233.txt'],INTERACTS
t1d,autoimmune,activate,1,1,['39098233.txt'],INTERACTS
t1d,diabetes,activate,2,2,"['37432393.txt', '39098233.txt']",INTERACTS
t1d,FOXP3,inhibit,1,1,['39098233.txt'],INTERACTS
t1d,IFNG,activate,1,1,['39098233.txt'],INTERACTS
t1d,autoimmune diseases,activate,1,1,['37432393.txt'],INTERACTS
insulin deficiency,diabetic,activate,1,1,['39098233.txt'],INTERACTS
insulin deficiency,autoimmune,activate,1,1,['39098233.txt'],INTERACTS
insulin deficiency,diabetes,activate,1,1,['39098233.txt'],INTERACTS
diabetic,insulin deficiency,activate,1,1,['39098233.txt'],INTERACTS
diabetic,autoimmune,activate,1,1,['39098233.txt'],INTERACTS
diabetic,diabetes,activate,1,1,['39098233.txt'],INTERACTS
stimulated vγ9vδ2 t cells,cholangiocarcinoma,activate,1,1,['38221530.txt'],INTERACTS
stimulated vγ9vδ2 t cells,CD107,activate,1,1,['38221530.txt'],INTERACTS
stimulated vγ9vδ2 t cells,PRF1,activate,1,1,['38221530.txt'],INTERACTS
stimulated vγ9vδ2 t cells,GZMA,activate,1,1,['38221530.txt'],INTERACTS
stimulated vγ9vδ2 t cells,cholangiocarcinoma cells,activate,1,1,['38221530.txt'],INTERACTS
CD107,PRF1,activate,1,1,['38221530.txt'],INTERACTS
CD107,GZMA,activate,1,1,['38221530.txt'],INTERACTS
CD107,cholangiocarcinoma,activate,1,1,['38221530.txt'],INTERACTS
CD107,cholangiocarcinoma cells,activate,1,1,['38221530.txt'],INTERACTS
human vγ9vδ2 t lymphocytes,vγ9vδ2 t cells,activate,1,1,['38221530.txt'],INTERACTS
human vγ9vδ2 t lymphocytes,stimulated vγ9vδ2 t cells,activate,1,1,['38221530.txt'],INTERACTS
human vγ9vδ2 t lymphocytes,cholangiocarcinoma cells,activate,1,1,['38221530.txt'],INTERACTS
imiquimod,toll-like receptor 7,activate,1,1,['37731472.txt'],INTERACTS
imiquimod,innate immunity,activate,1,1,['37731472.txt'],INTERACTS
imiquimod,adaptive immunity,activate,1,1,['37731472.txt'],INTERACTS
imiquimod,CD4,activate,1,1,['37731472.txt'],INTERACTS
imiquimod,TSLP cytokine,activate,1,1,['37731472.txt'],INTERACTS
imiquimod,retinoic acid,activate,1,1,['37731472.txt'],INTERACTS
imiquimod,skin inflammation,activate,1,1,['38861030.txt'],INTERACTS
toll-like receptor 7,innate immunity,activate,1,1,['37731472.txt'],INTERACTS
toll-like receptor 7,adaptive immunity,activate,1,1,['37731472.txt'],INTERACTS
toll-like receptor 7,CD4,activate,1,1,['37731472.txt'],INTERACTS
retinoic acid,TSLP cytokine,activate,1,1,['37731472.txt'],INTERACTS
retinoic acid,CD4,activate,1,1,['37731472.txt'],INTERACTS
TSLP cytokine,CD4,activate,1,1,['37731472.txt'],INTERACTS
MNN,CGAS,activate,1,1,['38009480.txt'],INTERACTS
immunosuppressive populations,t cells,inhibit,1,1,['37901214.txt'],INTERACTS
antitumor effectiveness,cancer,inhibit,1,1,['35152999.txt'],INTERACTS
bispecific antibody-mediated antitumour activity,multiple myeloma,inhibit,1,1,['39033769.txt'],INTERACTS
PRC5D,bispecific antibody-mediated antitumour activity,activate,1,1,['39033769.txt'],INTERACTS
FCRH5,bispecific antibody-mediated antitumour activity,activate,1,1,['39033769.txt'],INTERACTS
t-cell inhibitory ligands,bispecific antibody-mediated antitumour activity,inhibit,1,1,['39033769.txt'],INTERACTS
t-cell exhaustion,bispecific antibody-mediated antitumour activity,inhibit,1,1,['39033769.txt'],INTERACTS
t-cell exhaustion,t-cell dysfunction,activate,1,1,['34920118.txt'],INTERACTS
t-cell exhaustion,JUN,activate,1,1,['34920118.txt'],INTERACTS
t-cell exhaustion,NR4A,activate,1,1,['34920118.txt'],INTERACTS
bacterial cells,preferential tumor targeting,activate,1,1,['39133195.txt'],INTERACTS
bacterial cells,deep tissue penetration,activate,1,1,['39133195.txt'],INTERACTS
TNFR,FCGR,activate,1,1,['37575254.txt'],INTERACTS
HOPX,immune cells,activate,1,1,['35636259.txt'],INTERACTS
HOPX,t lymphocytes,activate,1,1,['35636259.txt'],INTERACTS
HOPX,effector t cells,activate,1,1,['35636259.txt'],INTERACTS
HOPX,subsequent effector differentiation,activate,1,1,['35636259.txt'],INTERACTS
rituximab,B cells,inhibit,1,1,['38867615.txt'],INTERACTS
rituximab,healthy B cells,inhibit,1,1,['36442911.txt'],INTERACTS
rituximab,healthy cells,inhibit,1,1,['36442911.txt'],INTERACTS
rituximab,hematological malignancies,inhibit,1,1,['38638442.txt'],INTERACTS
rituximab,t cells,activate,1,1,['38638442.txt'],INTERACTS
rituximab,cancer cells,inhibit,1,1,['38638442.txt'],INTERACTS
BENDAMUSTINE,CD4,inhibit,1,1,['38867615.txt'],INTERACTS
BENDAMUSTINE,lymphocytes,inhibit,1,1,['38187393.txt'],INTERACTS
BENDAMUSTINE,hematopoietic cells,inhibit,1,1,['38187393.txt'],INTERACTS
hepatitis,unexplained paediatric hepatitis,activate,1,1,['36996872.txt'],INTERACTS
hepatitis,carcinoma,activate,1,1,['37065201.txt'],INTERACTS
hepatitis,hepatocellular carcinoma,activate,1,1,['37065201.txt'],INTERACTS
hepatitis,hepatic decompensation,activate,1,1,['37065201.txt'],INTERACTS
hepatitis,viral hepatitis risk,activate,1,1,['37065201.txt'],INTERACTS
alveolar macrophages,CDKN2A,activate,1,1,['37267954.txt'],INTERACTS
liver cancer immunotherapy,cancer,inhibit,1,1,['38973608.txt'],INTERACTS
liver cancer immunotherapy,cytotoxic t lymphocytes,activate,1,1,['38973608.txt'],INTERACTS
liver cancer immunotherapy,nk cells,activate,1,1,['38973608.txt'],INTERACTS
lymphocyte activation,cancer,inhibit,1,1,['38973608.txt'],INTERACTS
lymphocyte activation,cytotoxic t lymphocytes,activate,1,1,['38973608.txt'],INTERACTS
lymphocyte activation,nk cells,activate,1,1,['38973608.txt'],INTERACTS
CRB,STAT5B,activate,1,1,['35210405.txt'],INTERACTS
TXN,neuropathy,activate,1,1,['37311414.txt'],INTERACTS
TXN,cytotoxic extracellular vesicles,activate,1,1,['37311414.txt'],INTERACTS
TXN,tumor cells,activate,1,1,['37311414.txt'],INTERACTS
TXN,cancer cells,activate,1,1,['37311414.txt'],INTERACTS
TXN,peripheral neuropathy,activate,1,1,['37311414.txt'],INTERACTS
TXN,systemic toxicity,activate,1,1,['37311414.txt'],INTERACTS
TXN,t cells,activate,1,1,['36591284.txt'],INTERACTS
TXN,car t cells,activate,1,1,['36591284.txt'],INTERACTS
neuropathy,peripheral neuropathy,activate,1,1,['37311414.txt'],INTERACTS
cytotoxic extracellular vesicles,tumor cells,activate,1,1,['37311414.txt'],INTERACTS
cytotoxic extracellular vesicles,cancer cells,activate,1,1,['37311414.txt'],INTERACTS
cytotoxic extracellular vesicles,healthy epithelial cells,inhibit,1,1,['37311414.txt'],INTERACTS
peripheral neuropathy,neuropathy,activate,1,1,['37311414.txt'],INTERACTS
glycolysis-coupled metabolism,t cell,activate,1,1,['35248530.txt'],INTERACTS
glycolysis-coupled metabolism,activated,activate,1,1,['35248530.txt'],INTERACTS
glycolysis-coupled metabolism,t cells,activate,1,1,['35248530.txt'],INTERACTS
glycolysis-coupled metabolism,cell division,activate,1,1,['35248530.txt'],INTERACTS
pd-1,diabetes,activate,1,1,['37432393.txt'],INTERACTS
pd-1,ctls,inhibit,1,1,['36358638.txt'],INTERACTS
pd-1,regulatory t cells,activate,1,1,['36358638.txt'],INTERACTS
PRA@Oxa-c16,diminished immunogenicity,inhibit,1,1,['38341667.txt'],INTERACTS
PRA@Oxa-c16,solid tumors,inhibit,1,1,['38341667.txt'],INTERACTS
PRA@Oxa-c16,t cell,activate,1,1,['38341667.txt'],INTERACTS
anti-programmed death-ligand 1 antibody,solid tumors,inhibit,1,1,['38341667.txt'],INTERACTS
anti-programmed death-ligand 1 antibody,t cell,activate,1,1,['38341667.txt'],INTERACTS
cardiovascular,diabetes,activate,1,1,['38720885.txt'],INTERACTS
cardiovascular,diseases,activate,1,1,['38720885.txt'],INTERACTS
cardiovascular,hypertension,activate,1,1,['38696074.txt'],INTERACTS
cardiovascular,hypercholesterolemia,activate,1,1,['38696074.txt'],INTERACTS
cardiovascular,obesity,activate,1,1,['38696074.txt'],INTERACTS
cardiovascular,cancer,activate,1,1,['38696074.txt'],INTERACTS
cardiovascular,cardiovascular disease,activate,1,1,['36384564.txt'],INTERACTS
anti-inflammation effect,diabetes,inhibit,1,1,['38720885.txt'],INTERACTS
HEB,CD69+ DP cell signature genes,inhibit,1,1,['38958395.txt'],INTERACTS
HEB,mitotic cell cycle pathways,inhibit,1,1,['38958395.txt'],INTERACTS
HEB,leukemogenesis,inhibit,1,1,['35401501.txt'],INTERACTS
HEB,E2A,activate,1,1,['35401501.txt'],INTERACTS
IL38,inflammatory,inhibit,1,1,['37052152.txt'],INTERACTS
IL38,IL1,inhibit,1,1,['37052152.txt'],INTERACTS
IL38,IL6,inhibit,1,1,['37052152.txt'],INTERACTS
IL38,IL17,inhibit,1,1,['37052152.txt'],INTERACTS
IL38,IL36,inhibit,1,1,['37052152.txt'],INTERACTS
IL38,IL1B,inhibit,1,1,['37052152.txt'],INTERACTS
IL38,innate lymphoid type 2 cells,inhibit,1,1,['37052152.txt'],INTERACTS
IL38,th17 cells,inhibit,1,1,['37052152.txt'],INTERACTS
IL38,tumor immune control,inhibit,1,1,['39209451.txt'],INTERACTS
IL38,antitumor immunity,inhibit,1,1,['39209451.txt'],INTERACTS
IL38,immune response,activate,1,1,['35583912.txt'],INTERACTS
IL38,inflammatory response,activate,1,1,['35583912.txt'],INTERACTS
IL38,regulatory t cells,activate,1,1,['35066449.txt'],INTERACTS
IL38,dendritic cells,activate,1,1,['35066449.txt'],INTERACTS
IL38,epithelial,activate,1,1,['35066449.txt'],INTERACTS
IL38,t cells,inhibit,1,1,['35066449.txt'],INTERACTS
IL38,myeloid cells,inhibit,1,1,['35066449.txt'],INTERACTS
IL38,pro-inflammatory macrophage activity,inhibit,1,1,['35066449.txt'],INTERACTS
cancer formation,adenocarcinoma,activate,1,1,['37663943.txt'],INTERACTS
cancer formation,tumour cell death,activate,1,1,['37663943.txt'],INTERACTS
established immune responses,immunogenic cell death,activate,1,1,['37663943.txt'],INTERACTS
established immune responses,tumour cell death,activate,1,1,['37663943.txt'],INTERACTS
tumour cell death,immunogenic cell death,activate,1,1,['37663943.txt'],INTERACTS
nonalcoholic fatty liver disease,nonalcoholic steatohepatitis,activate,1,1,['36457551.txt'],INTERACTS
nonalcoholic fatty liver disease,cirrhosis,activate,1,1,['36457551.txt'],INTERACTS
nonalcoholic fatty liver disease,fibrosis,activate,1,1,['36457551.txt'],INTERACTS
nonalcoholic fatty liver disease,liver inflammation,activate,1,1,['36457551.txt'],INTERACTS
nonalcoholic fatty liver disease,hepatocellular carcinoma,activate,2,2,"['35731891.txt', '36457551.txt']",INTERACTS
cirrhosis,chronic inflammation,activate,1,1,['34751050.txt'],INTERACTS
cirrhosis,immune dysfunction,activate,1,1,['34751050.txt'],INTERACTS
cirrhosis,cirrhosis-associated immune dysfunction,activate,1,1,['34751050.txt'],INTERACTS
KCNJ8,immunosuppressive hepatic macrophages,inhibit,1,1,['39067794.txt'],INTERACTS
KCNJ8,anti-tumor effects,activate,1,1,['39067794.txt'],INTERACTS
KCNJ8,immune responses,activate,1,1,['39067794.txt'],INTERACTS
immunosuppressive hepatic macrophages,TH1,inhibit,1,1,['39067794.txt'],INTERACTS
immunosuppressive hepatic macrophages,CD4,inhibit,1,1,['39067794.txt'],INTERACTS
immunosuppressive hepatic macrophages,anti-tumor effects,inhibit,1,1,['39067794.txt'],INTERACTS
immunosuppressive hepatic macrophages,immune responses,inhibit,1,1,['39067794.txt'],INTERACTS
TOC,immunosuppressive hepatic macrophages,inhibit,1,1,['39067794.txt'],INTERACTS
TOC,anti-tumor effects,activate,1,1,['39067794.txt'],INTERACTS
TOC,immune responses,activate,1,1,['39067794.txt'],INTERACTS
TOC,lymphocyte populations,activate,1,1,['34937876.txt'],INTERACTS
comprehensive tumor microenvironment,malignancies,activate,1,1,['38372353.txt'],INTERACTS
